InvoiceNo,InvoiceDate,Total,CustomerId,Products
578223,2025-01-06T19:42:29.890Z,17846,88344,ALL
578224,2025-01-06T19:40:10.971Z,17846,100248,ALL
578225,2025-01-06T19:49:47.514Z,17846,68635,ALL
578227,2025-01-06T19:45:10.782Z,17846,16812,ALL
578228,2025-01-06T19:50:36.397Z,17846,79445,ALL
578232,2025-01-06T20:26:43.295Z,17846,87445,ALL
578234,2025-01-06T19:51:16.607Z,11951,60418,ALL
578235,2025-01-06T19:53:05.090Z,17846,61618,ALL
578236,2025-01-06T19:54:11.464Z,17846,6973,ALL
578240,2025-01-06T19:56:28.247Z,17846,80560,ALL
578244,2025-01-06T19:58:49.820Z,17846,120595,ALL
578246,2025-01-06T19:58:02.760Z,17846,93258,ALL
578251,2025-01-06T20:03:11.697Z,17846,50360,ALL
578252,2025-01-06T20:02:18.441Z,26993,120598,ALL
578253,2025-01-06T20:09:06.042Z,17846,829,ALL
578254,2025-01-06T20:15:44.947Z,17846,92000,ALL
578255,2025-01-06T20:07:27.783Z,17846,36060,ALL
578259,2025-01-06T20:10:07.700Z,42235,7794,ALL
578261,2025-01-06T20:10:56.625Z,17846,20749,ALL
578263,2025-01-06T20:29:25.746Z,17846,63366,ALL
578264,2025-01-06T20:24:08.766Z,17846,120602,ALL
578265,2025-01-06T20:13:14.687Z,17846,120599,ALL
578267,2025-01-06T20:17:54.748Z,17846,110984,ALL
578268,2025-01-06T20:16:15.052Z,17846,18419,ALL
578269,2025-01-06T20:21:33.885Z,17846,40583,ALL
578270,2025-01-06T20:17:30.363Z,17846,34359,ALL
578271,2025-01-06T20:19:52.238Z,7886,120600,ALL
578273,2025-01-06T20:19:48.148Z,17846,40368,ALL
578275,2025-01-06T20:15:57.987Z,17846,827,ALL
578278,2025-01-06T20:19:39.504Z,17846,2744,ALL
578279,2025-01-06T20:18:38.489Z,17846,10591,ALL
578280,2025-01-06T20:18:38.372Z,17846,21431,ALL
578282,2025-01-06T20:21:40.123Z,17846,105222,ALL
578283,2025-01-06T20:22:10.393Z,17846,56647,ALL
578285,2025-01-06T20:23:36.192Z,17846,24843,ALL
578288,2025-01-06T20:24:14.998Z,17846,120601,ALL
578289,2025-01-06T20:26:22.649Z,17846,99663,ALL
578290,2025-01-06T20:34:19.114Z,17846,99602,ALL
578294,2025-01-06T20:31:41.234Z,17846,117244,ALL
578295,2025-01-06T20:27:03.868Z,17846,35566,ALL
578302,2025-01-06T20:31:37.688Z,17846,33938,ALL
578304,2025-01-06T20:36:19.401Z,17846,120605,ALL
578305,2025-01-06T20:34:31.300Z,17846,38922,ALL
578306,2025-01-06T20:37:15.041Z,17846,120606,ALL
578308,,11951,120604,ALL
578309,2025-01-06T20:35:32.510Z,17846,43743,ALL
578311,2025-01-06T20:34:53.934Z,17846,98954,ALL
578317,2025-01-06T20:45:13.781Z,17846,29784,ALL
578319,2025-01-06T20:43:52.178Z,17846,58792,ALL
578320,2025-01-06T20:44:26.966Z,17846,120608,ALL
578321,2025-01-06T20:45:33.559Z,17846,120609,ALL
578322,2025-01-06T20:49:14.867Z,12357,55956,ALL
578324,2025-01-06T20:47:09.841Z,17846,85625,ALL
578325,2025-01-06T20:47:54.000Z,17846,114639,ALL
578328,2025-01-06T20:51:23.001Z,17846,120523,ALL
578330,2025-01-06T20:56:57.684Z,17846,76419,ALL
578331,2025-01-06T21:14:27.124Z,9512,101598,ALL
578333,2025-01-06T20:59:04.305Z,17846,91148,ALL
578334,2025-01-07T10:03:31.470Z,7886,120658,ALL
578335,2025-01-06T21:41:28.214Z,17846,120625,ALL
578336,2025-01-06T20:59:49.047Z,42235,120611,ALL
578337,2025-01-06T22:30:29.066Z,17846,120638,ALL
578338,2025-01-07T10:00:17.782Z,11951,120612,ALL
578339,2025-01-06T21:12:39.795Z,17846,78525,ALL
578340,,24960,106480,ALL
578341,2025-01-06T21:04:19.649Z,7886,120613,ALL
578342,2025-01-07T06:18:06.329Z,32683,117176,ALL
578344,2025-01-06T21:30:00.088Z,25162,48621,ALL
578345,2025-01-06T21:05:14.740Z,17846,18138,ALL
578346,2025-01-06T21:08:53.167Z,17846,120614,ALL
578348,2025-01-06T21:52:07.982Z,17846,10276,ALL
578349,2025-01-06T21:08:58.841Z,7886,120615,ALL
578351,2025-01-06T21:13:14.634Z,17846,18125,ALL
578352,2025-01-06T21:09:27.030Z,24960,106480,ALL
578354,2025-01-06T21:51:17.926Z,17846,35339,ALL
578355,2025-01-07T05:44:43.666Z,22520,112875,ALL
578356,2025-01-06T21:24:54.255Z,17846,120621,ALL
578357,2025-01-06T21:16:03.800Z,8942,120617,ALL
578358,2025-01-06T21:27:48.815Z,17846,112550,ALL
578359,2025-01-06T21:31:52.584Z,29836,104033,ALL
578360,2025-01-06T21:19:27.966Z,-34997,112901,ALL
578361,2025-01-06T21:24:19.461Z,17846,120620,ALL
578362,2025-01-06T21:26:13.427Z,17846,105179,ALL
578364,2025-01-06T21:45:48.224Z,17846,120503,ALL
578365,2025-01-06T21:28:44.794Z,17846,107329,ALL
578366,2025-01-06T21:26:33.174Z,17846,112901,ALL
578367,2025-01-06T21:32:22.387Z,17846,111333,ALL
578368,2025-01-06T21:30:31.614Z,17846,25068,ALL
578370,2025-01-06T21:35:26.568Z,17846,120624,ALL
578371,2025-01-07T06:40:18.025Z,17846,109787,ALL
578372,2025-01-06T21:32:07.078Z,17846,105424,ALL
578373,2025-01-06T21:34:20.213Z,63090,120622,ALL
578375,2025-01-06T21:37:37.594Z,17846,97596,ALL
578376,2025-01-06T22:02:48.260Z,-34997,79012,ALL
578378,2025-01-06T21:47:10.889Z,17846,120627,ALL
578384,2025-01-06T21:52:32.086Z,17846,24188,ALL
578385,2025-01-06T21:55:46.638Z,20080,120628,ALL
578388,2025-01-06T21:56:17.143Z,25975,107400,ALL
578389,2025-01-06T22:15:23.369Z,17846,120633,ALL
578390,2025-01-06T22:07:34.165Z,17846,120631,ALL
578391,2025-01-06T21:54:02.367Z,17846,91727,ALL
578392,2025-01-06T21:56:42.534Z,17846,91537,ALL
578393,2025-01-06T22:00:14.880Z,17846,120629,ALL
578394,2025-01-06T21:59:40.023Z,12358,89915,ALL
578397,2025-01-06T22:04:28.923Z,17846,51825,ALL
578399,2025-01-06T22:11:49.978Z,17846,104293,ALL
578401,2025-01-06T22:03:14.481Z,18456,120630,ALL
578402,2025-01-06T22:05:44.875Z,17846,37799,ALL
578403,2025-01-06T22:08:05.973Z,17846,120632,ALL
578405,2025-01-06T22:09:21.103Z,-34997,79012,ALL
578407,2025-01-07T10:40:40.407Z,24553,120661,ALL
578408,2025-01-06T22:09:01.520Z,17846,48489,ALL
578409,2025-01-06T22:27:22.682Z,17846,116594,ALL
578410,2025-01-06T22:15:43.912Z,17846,100204,ALL
578411,2025-01-06T22:13:21.025Z,17846,120635,ALL
578412,2025-01-06T23:01:37.839Z,30651,120646,ALL
578413,2025-01-06T22:13:27.566Z,11951,120634,ALL
578415,2025-01-06T22:21:52.233Z,17846,16887,ALL
578416,2025-01-06T22:17:58.850Z,17846,79012,ALL
578417,2025-01-06T22:17:23.907Z,17846,59947,ALL
578421,2025-01-06T22:21:29.590Z,17846,81118,ALL
578423,2025-01-06T22:39:51.356Z,17846,40708,ALL
578426,2025-01-06T22:38:43.125Z,17846,111822,ALL
578428,2025-01-06T22:34:21.523Z,17846,29667,ALL
578430,2025-01-06T22:38:40.444Z,17846,120641,ALL
578431,2025-01-06T22:41:24.883Z,-34997,14194,ALL
578432,2025-01-06T22:42:39.203Z,17846,11035,ALL
578434,2025-01-06T22:46:57.417Z,17846,46589,ALL
578435,2025-01-06T22:55:50.465Z,44877,120645,ALL
578436,2025-01-06T22:46:29.858Z,17846,67239,ALL
578437,2025-01-06T22:48:38.451Z,17846,34923,ALL
578438,2025-01-06T22:50:46.502Z,17846,120644,ALL
578440,2025-01-06T22:57:11.124Z,17846,52168,ALL
578441,2025-01-13T16:31:25.236Z,17846,65750,ALL
578443,2025-01-06T22:56:55.527Z,17846,14194,ALL
578450,2025-01-06T23:31:23.410Z,24960,82448,ALL
578454,2025-01-06T23:43:02.783Z,18456,27984,ALL
578476,2025-01-10T05:57:30.131Z,16016,120893,ALL
578480,2025-01-07T05:13:37.527Z,7886,73662,ALL
578481,2025-01-07T06:22:10.771Z,15202,46184,ALL
578486,2025-01-11T08:13:11.932Z,17955,120964,ALL
578487,2025-01-09T06:01:37.757Z,18049,113851,ALL
578490,2025-01-07T06:59:35.480Z,18861,91010,ALL
578491,2025-01-07T06:36:42.100Z,18456,69603,ALL
578492,2025-01-09T07:14:37.182Z,18456,120822,ALL
578494,2025-01-07T17:28:42.770Z,15000,91494,ALL
578499,2025-01-07T07:43:48.758Z,18456,96393,ALL
578501,2025-01-07T07:23:48.882Z,7886,103127,ALL
578509,2025-01-15T09:32:21.806Z,-9998,75491,ALL
578510,2025-01-07T07:44:12.878Z,12358,58247,ALL
578515,2025-01-08T07:52:50.754Z,24960,120753,ALL
578517,2025-01-07T08:09:05.759Z,63090,120653,ALL
578521,2025-01-09T11:54:39.189Z,31665,117305,ALL
578523,2025-01-07T08:22:49.378Z,11951,111583,ALL
578525,2025-01-07T08:42:45.681Z,7886,98615,ALL
578531,2025-01-13T14:26:12.574Z,22519,98890,ALL
578536,2025-01-07T08:50:09.502Z,18456,56547,ALL
578537,2025-01-07T08:52:14.036Z,10122,120655,ALL
578539,2025-01-12T15:19:24.316Z,18456,117583,ALL
578540,2025-01-07T09:12:31.568Z,18456,13732,ALL
578547,2025-01-07T09:31:15.158Z,16016,14570,ALL
578548,2025-01-07T09:32:39.138Z,7886,120656,ALL
578549,2025-01-07T10:38:50.257Z,33576,120657,ALL
578558,2025-01-09T14:43:42.033Z,16016,75080,ALL
578560,2025-01-07T09:49:10.896Z,22520,109957,ALL
578561,2025-01-15T09:06:31.823Z,20633,121230,ALL
578567,2025-01-10T13:50:12.006Z,15609,39481,ALL
578568,2025-01-07T10:08:38.678Z,9512,48618,ALL
578572,2025-01-07T11:19:36.144Z,18456,104302,ALL
578573,2025-01-07T10:18:58.805Z,8942,120660,ALL
578580,2025-01-07T13:58:37.402Z,9512,120679,ALL
578581,2025-01-07T10:18:14.364Z,20489,120659,ALL
578586,2025-01-12T19:27:19.604Z,60730,94997,ALL
578587,2025-01-07T10:40:09.446Z,9512,115653,ALL
578589,2025-01-07T10:43:56.234Z,8903,101774,ALL
578590,2025-01-07T10:53:34.639Z,10122,120662,ALL
578592,2025-01-07T10:52:26.896Z,18456,46042,ALL
578595,2025-01-07T10:57:08.703Z,11951,120663,ALL
578596,2025-01-07T10:59:30.910Z,29226,105932,ALL
578600,2025-01-07T11:04:50.690Z,11951,87146,ALL
578601,2025-01-10T08:55:32.543Z,20447,120902,ALL
578604,2025-01-07T11:08:40.651Z,19471,120482,ALL
578607,2025-01-07T11:14:00.061Z,32684,12601,ALL
578608,2025-01-07T11:15:21.533Z,23129,111441,ALL
578614,2025-01-07T11:15:41.601Z,9512,57837,ALL
578616,2025-01-07T11:16:20.759Z,18456,64906,ALL
578618,2025-01-07T11:18:12.674Z,38779,87713,ALL
578619,2025-01-07T11:16:04.448Z,11951,33435,ALL
578622,2025-01-08T15:15:31.324Z,18456,120788,ALL
578623,2025-01-07T11:41:45.772Z,18456,47512,ALL
578625,2025-01-07T11:57:56.242Z,20487,63144,ALL
578627,2025-01-07T11:28:50.106Z,18456,74310,ALL
578630,2025-01-07T11:38:53.881Z,5854,94172,ALL
578640,2025-01-07T12:07:30.052Z,20893,119452,ALL
578648,2025-01-07T12:18:00.158Z,22520,41213,ALL
578649,2025-01-12T20:34:27.261Z,19470,5238,ALL
578652,2025-01-07T12:23:19.366Z,61543,60572,ALL
578655,2025-01-14T21:45:41.117Z,38780,121211,ALL
578658,2025-01-07T13:58:31.928Z,18697,120680,ALL
578659,2025-01-07T12:39:20.922Z,11951,120669,ALL
578663,2025-01-07T23:58:37.839Z,5854,81961,ALL
578665,2025-01-07T12:51:23.355Z,18456,25276,ALL
578666,2025-01-07T12:57:16.999Z,26585,58512,ALL
578667,2025-01-07T13:03:29.759Z,16031,120671,ALL
578668,2025-01-07T13:02:10.842Z,8293,120670,ALL
578672,2025-01-07T13:22:38.213Z,18617,80209,ALL
578678,2025-01-07T13:33:10.692Z,16991,120674,ALL
578679,2025-01-07T13:15:47.939Z,11951,120672,ALL
578680,2025-01-07T13:18:43.535Z,10122,120673,ALL
578686,2025-01-07T13:27:21.626Z,18456,94593,ALL
578692,2025-01-07T13:35:17.795Z,20489,102683,ALL
578694,2025-01-07T13:43:27.103Z,30651,120676,ALL
578695,2025-01-07T13:46:06.026Z,18456,120678,ALL
578701,2025-01-07T14:02:22.873Z,30651,120681,ALL
578704,2025-01-07T21:04:52.589Z,41016,120723,ALL
578705,2025-01-15T07:00:09.718Z,26177,68406,ALL
578706,2025-01-11T22:04:11.771Z,31870,2201,ALL
578707,2025-01-07T14:52:57.558Z,7886,120686,ALL
578715,2025-01-07T14:37:29.484Z,18456,120683,ALL
578721,2025-01-07T14:39:25.286Z,18456,120684,ALL
578724,2025-01-07T14:44:10.604Z,30651,120685,ALL
578725,2025-01-07T15:05:41.453Z,17032,120687,ALL
578727,2025-01-07T15:11:20.764Z,30650,92867,ALL
578729,2025-01-07T15:05:33.289Z,18456,12007,ALL
578730,2025-01-12T18:53:30.907Z,18049,111305,ALL
578733,2025-01-08T08:25:48.323Z,18456,120703,ALL
578734,2025-01-07T15:09:43.980Z,30651,120688,ALL
578751,2025-01-07T17:01:24.458Z,20893,120697,ALL
578754,2025-01-07T16:10:46.500Z,11951,120691,ALL
578755,2025-01-07T16:17:06.121Z,37561,120693,ALL
578756,2025-01-07T16:15:17.444Z,11951,120692,ALL
578760,2025-01-07T16:27:08.367Z,11951,94010,ALL
578761,2025-01-07T16:25:23.000Z,30651,111307,ALL
578762,2025-01-07T16:32:59.060Z,11951,120695,ALL
578765,2025-01-07T16:41:13.400Z,8903,90141,ALL
578767,2025-01-07T16:47:47.622Z,18456,120696,ALL
578769,2025-01-08T10:52:31.695Z,24960,24374,ALL
578773,2025-01-07T17:06:48.625Z,18862,119792,ALL
578774,2025-01-08T15:06:45.104Z,9919,108845,ALL
578778,2025-01-07T17:31:08.215Z,3674,120698,ALL
578781,2025-01-07T17:46:24.240Z,24960,109071,ALL
578782,2025-01-07T19:30:18.234Z,18456,15033,ALL
578783,2025-01-08T11:14:31.067Z,38781,86452,ALL
578788,2025-01-07T17:39:01.439Z,18456,120699,ALL
578792,2025-01-07T21:36:58.983Z,23739,120730,ALL
578793,2025-01-07T17:45:35.913Z,11951,120701,ALL
578795,2025-01-07T18:42:53.243Z,24960,120705,ALL
578796,2025-01-07T17:54:06.693Z,16016,3849,ALL
578799,2025-01-07T18:05:16.584Z,11951,120702,ALL
578801,2025-01-07T18:07:37.548Z,18456,115188,ALL
578806,2025-01-07T18:31:26.034Z,16015,53339,ALL
578815,2025-01-12T13:39:49.660Z,18861,121048,ALL
578820,2025-01-13T16:38:28.032Z,13983,121137,ALL
578821,2025-01-09T17:50:08.130Z,30651,120716,ALL
578823,2025-01-07T19:10:09.045Z,11951,120708,ALL
578824,2025-01-07T19:03:19.210Z,8903,39290,ALL
578826,2025-01-07T19:33:47.071Z,18861,120712,ALL
578831,2025-01-07T19:18:35.113Z,10122,87205,ALL
578832,2025-01-10T22:04:07.286Z,12357,67671,ALL
578835,2025-01-10T08:52:34.156Z,30651,44633,ALL
578836,2025-01-07T19:28:58.058Z,18456,120709,ALL
578839,2025-01-07T19:45:18.283Z,20893,120714,ALL
578841,2025-01-07T20:04:08.270Z,8903,114839,ALL
578850,2025-01-07T20:00:19.630Z,27885,120717,ALL
578852,2025-01-09T10:20:36.781Z,24960,86928,ALL
578854,2025-01-07T20:11:40.446Z,18456,57945,ALL
578855,2025-01-07T20:10:01.419Z,18049,112363,ALL
578859,2025-01-07T20:20:48.235Z,18456,120718,ALL
578867,2025-01-07T20:34:15.721Z,28821,120719,ALL
578870,2025-01-07T21:45:36.608Z,7886,880,ALL
578874,2025-01-07T20:32:03.425Z,11951,120720,ALL
578878,2025-01-07T20:40:57.918Z,38779,67873,ALL
578882,2025-01-07T21:31:22.309Z,8903,120728,ALL
578883,2025-01-07T20:52:24.855Z,13577,119296,ALL
578886,2025-01-07T20:49:45.248Z,30651,120721,ALL
578889,2025-01-07T20:59:13.596Z,18456,28347,ALL
578891,2025-01-07T21:04:51.373Z,18456,120722,ALL
578892,2025-01-13T06:24:26.419Z,-8372,62656,ALL
578895,2025-01-07T21:15:05.728Z,21625,103204,ALL
578897,2025-01-07T21:25:52.044Z,30651,120727,ALL
578900,2025-01-07T21:29:28.699Z,18456,120729,ALL
578901,2025-01-07T21:36:19.232Z,11951,115348,ALL
578902,2025-01-07T21:35:46.892Z,11951,2123,ALL
578905,2025-01-07T21:37:43.394Z,24960,120731,ALL
578906,2025-01-07T21:46:11.354Z,8293,117438,ALL
578908,2025-01-07T21:42:33.890Z,-9998,120732,ALL
578912,2025-01-07T21:49:57.318Z,24960,120733,ALL
578915,2025-01-07T21:48:48.925Z,18456,96890,ALL
578917,2025-01-07T22:11:34.529Z,18456,120732,ALL
578918,2025-01-07T21:57:36.505Z,22520,114682,ALL
578919,2025-01-07T21:53:55.845Z,20080,120734,ALL
578923,2025-01-07T22:00:53.391Z,22520,120735,ALL
578926,2025-01-07T22:08:48.282Z,11951,50180,ALL
578928,2025-01-07T22:05:26.511Z,34713,75910,ALL
578929,2025-01-07T22:04:22.640Z,26992,118212,ALL
578930,2025-01-07T22:15:12.895Z,34715,41575,ALL
578931,2025-01-07T22:22:28.956Z,30651,120739,ALL
578932,2025-01-09T13:40:36.113Z,28211,120851,ALL
578934,2025-01-07T22:15:13.009Z,11951,120738,ALL
578935,2025-01-15T15:59:14.443Z,16017,56973,ALL
578938,2025-01-07T22:25:21.410Z,32684,27536,ALL
578941,2025-01-07T22:27:13.862Z,24960,107391,ALL
578942,2025-01-12T21:24:54.003Z,40812,27536,ALL
578944,2025-01-07T22:37:15.369Z,40810,29084,ALL
578948,2025-01-07T22:50:07.353Z,18456,120740,ALL
578952,2025-01-07T22:59:31.184Z,18456,77350,ALL
578953,2025-01-07T23:17:22.804Z,18456,120741,ALL
578954,2025-01-07T23:09:43.170Z,8903,103497,ALL
578955,2025-01-09T10:47:26.302Z,18456,115367,ALL
578958,2025-01-07T23:22:06.663Z,26585,36537,ALL
578961,2025-01-08T00:06:09.735Z,18456,120742,ALL
578962,2025-01-08T00:01:19.507Z,18456,81961,ALL
578965,2025-01-08T01:08:03.209Z,16016,82709,ALL
578966,2025-01-13T11:52:39.762Z,24553,82839,ALL
578970,2025-01-08T03:13:52.530Z,18456,120744,ALL
578976,2025-01-09T15:02:05.979Z,18456,94371,ALL
578980,2025-01-08T05:05:50.096Z,18456,120732,ALL
578985,2025-01-08T05:40:09.300Z,5854,109242,ALL
578991,2025-01-08T06:00:55.305Z,28211,31899,ALL
578992,2025-01-08T06:03:28.109Z,30651,120745,ALL
578994,2025-01-08T06:34:30.377Z,26585,120747,ALL
579000,2025-01-08T06:34:09.328Z,38778,86609,ALL
579001,2025-01-08T06:36:28.108Z,11951,120748,ALL
579002,2025-01-08T06:44:11.725Z,26583,120749,ALL
579009,2025-01-08T07:07:26.551Z,10122,120751,ALL
579010,2025-01-08T07:05:53.254Z,18456,22268,ALL
579013,2025-01-08T07:10:41.064Z,22520,69455,ALL
579015,2025-01-08T07:30:33.785Z,18456,120752,ALL
579023,2025-01-08T07:44:01.527Z,18456,83059,ALL
579031,2025-01-08T08:03:34.182Z,12358,120754,ALL
579032,2025-01-08T08:08:32.504Z,22520,120755,ALL
579033,2025-01-08T08:16:13.665Z,34714,120756,ALL
579035,2025-01-10T12:12:56.408Z,20080,102196,ALL
579039,2025-01-08T08:29:40.917Z,24960,120757,ALL
579040,2025-01-10T15:39:49.779Z,18456,115949,ALL
579041,2025-01-08T08:32:45.549Z,18456,65491,ALL
579042,2025-01-08T19:25:20.199Z,13577,90089,ALL
579043,2025-01-08T08:37:59.382Z,11951,120758,ALL
579048,2025-01-08T08:42:24.488Z,39186,120759,ALL
579049,2025-01-08T08:46:19.085Z,30651,120760,ALL
579056,2025-01-08T10:10:08.833Z,19299,48082,ALL
579058,2025-01-08T09:00:18.191Z,22520,120762,ALL
579060,2025-01-09T17:24:54.593Z,5854,116671,ALL
579062,2025-01-08T09:20:55.065Z,18456,120763,ALL
579063,2025-01-08T09:35:57.703Z,26584,73272,ALL
579066,2025-01-15T10:33:40.338Z,26178,117795,ALL
579068,2025-01-10T07:33:39.400Z,25569,114715,ALL
579071,2025-01-08T09:38:40.730Z,9512,97654,ALL
579074,2025-01-14T09:20:33.109Z,11951,121173,ALL
579078,2025-01-08T09:41:26.192Z,18456,111973,ALL
579086,2025-01-08T10:02:11.358Z,24348,112383,ALL
579089,2025-01-08T09:58:27.908Z,10122,120766,ALL
579090,2025-01-08T10:01:10.537Z,11951,38288,ALL
579092,2025-01-08T10:35:29.320Z,10122,120771,ALL
579097,2025-01-09T14:49:18.938Z,-9998,120855,ALL
579098,2025-01-08T10:17:22.240Z,30651,120769,ALL
579100,2025-01-10T07:32:40.726Z,18456,60828,ALL
579102,2025-01-08T10:31:50.448Z,30651,120770,ALL
579105,2025-01-08T10:44:18.183Z,18456,101971,ALL
579107,2025-01-10T14:28:55.475Z,11950,65959,ALL
579108,2025-01-08T11:08:29.140Z,11951,120772,ALL
579111,2025-01-08T11:08:40.713Z,10122,120773,ALL
579112,2025-01-08T11:09:38.298Z,5854,68350,ALL
579114,2025-01-08T11:11:11.262Z,9512,61913,ALL
579115,2025-01-08T11:12:15.367Z,24960,20072,ALL
579117,2025-01-08T11:18:40.452Z,11951,84494,ALL
579118,2025-01-08T11:19:41.616Z,18456,105719,ALL
579120,2025-01-08T13:21:18.061Z,15609,116117,ALL
579121,2025-01-10T11:17:16.746Z,18901,120859,ALL
579122,2025-01-08T11:49:52.991Z,30651,105615,ALL
579126,2025-01-08T11:47:00.535Z,17641,111383,ALL
579128,2025-01-08T11:48:50.744Z,30651,72282,ALL
579129,2025-01-08T11:57:06.682Z,10122,120774,ALL
579130,2025-01-08T11:58:14.320Z,16423,94178,ALL
579132,2025-01-08T12:14:51.583Z,7886,64604,ALL
579135,2025-01-08T12:25:43.178Z,14877,120775,ALL
579136,2025-01-08T12:28:55.411Z,18456,111583,ALL
579137,2025-01-08T12:42:35.159Z,18456,120776,ALL
579138,2025-01-09T07:39:24.877Z,5854,25976,ALL
579140,2025-01-08T12:46:45.317Z,30651,75952,ALL
579141,2025-01-08T13:37:05.453Z,11951,120782,ALL
579142,2025-01-08T12:42:14.997Z,20080,114572,ALL
579145,2025-01-08T12:56:07.886Z,8903,120779,ALL
579147,2025-01-08T12:52:03.602Z,30651,120780,ALL
579149,2025-01-08T12:53:51.150Z,8903,120778,ALL
579153,2025-01-13T13:27:24.263Z,46096,79758,ALL
579159,2025-01-08T13:12:15.433Z,18456,82873,ALL
579160,2025-01-11T19:32:33.580Z,8903,40085,ALL
579161,2025-01-09T18:17:11.707Z,9512,96393,ALL
579163,2025-01-08T13:17:51.658Z,18456,9889,ALL
579168,2025-01-08T20:22:09.489Z,18456,120803,ALL
579169,2025-01-08T13:44:16.283Z,5447,120783,ALL
579170,2025-01-08T13:48:09.245Z,24960,120784,ALL
579173,2025-01-09T06:53:42.874Z,26585,56884,ALL
579175,2025-01-08T13:57:46.469Z,33089,120784,ALL
579180,2025-01-08T14:27:50.651Z,24960,97608,ALL
579182,2025-01-12T19:54:28.940Z,30651,37022,ALL
579185,2025-01-08T14:43:47.372Z,5447,117783,ALL
579188,2025-01-08T15:38:11.055Z,12358,120786,ALL
579190,2025-01-08T15:02:57.151Z,22519,52811,ALL
579191,2025-01-08T15:06:20.607Z,26666,43956,ALL
579194,2025-01-08T15:21:45.527Z,11951,120789,ALL
579196,2025-01-08T15:33:10.939Z,18456,97282,ALL
579197,2025-01-08T17:53:29.921Z,13577,119631,ALL
579198,2025-01-08T15:25:18.987Z,45283,55691,ALL
579199,2025-01-08T17:15:02.474Z,11951,120789,ALL
579202,2025-01-08T16:44:53.173Z,32681,120792,ALL
579203,2025-01-08T15:37:36.567Z,18456,97282,ALL
579212,2025-01-08T16:08:35.992Z,24960,66009,ALL
579214,2025-01-08T16:27:29.599Z,5447,120791,ALL
579216,2025-01-08T16:22:41.680Z,48943,111248,ALL
579217,2025-01-15T10:21:19.362Z,52600,112474,ALL
579221,2025-01-08T16:30:26.611Z,30651,42155,ALL
579222,2025-01-08T16:48:30.897Z,24553,10176,ALL
579223,2025-01-08T16:35:49.887Z,42845,6631,ALL
579225,2025-01-09T06:43:46.557Z,10122,120801,ALL
579227,2025-01-08T17:08:57.842Z,18456,120793,ALL
579229,2025-01-09T11:23:09.414Z,34715,120840,ALL
579231,2025-01-08T17:32:33.875Z,18049,28624,ALL
579233,2025-01-08T17:36:38.993Z,11951,4706,ALL
579249,2025-01-08T18:28:16.077Z,38372,99749,ALL
579250,2025-01-08T21:43:43.294Z,30650,88327,ALL
579254,2025-01-08T18:52:59.716Z,28211,112825,ALL
579256,2025-01-08T18:50:20.790Z,5854,16629,ALL
579260,2025-01-08T18:53:55.859Z,9349,120795,ALL
579262,2025-01-08T19:07:16.171Z,18456,27689,ALL
579264,2025-01-08T19:15:05.668Z,18456,118175,ALL
579266,2025-01-08T19:13:24.233Z,30651,101003,ALL
579267,2025-01-08T19:24:59.027Z,40406,120797,ALL
579268,2025-01-08T19:15:59.880Z,7685,120796,ALL
579270,2025-01-08T19:28:32.049Z,22520,120798,ALL
579275,2025-01-08T19:50:59.024Z,7886,120800,ALL
579283,2025-01-08T19:47:43.281Z,18456,120799,ALL
579284,2025-01-09T07:54:21.604Z,6667,120823,ALL
579288,2025-01-12T11:45:59.709Z,18456,16134,ALL
579290,2025-01-11T08:49:14.775Z,30651,105489,ALL
579297,2025-01-09T20:40:34.550Z,7886,75482,ALL
579298,2025-01-08T20:34:20.080Z,17235,98359,ALL
579302,2025-01-08T20:37:35.671Z,18456,120804,ALL
579304,2025-01-12T08:05:31.983Z,-9998,120895,ALL
579307,2025-01-10T08:14:41.803Z,11951,120898,ALL
579308,2025-01-08T20:56:55.282Z,18456,3531,ALL
579313,2025-01-08T21:11:05.599Z,18456,120805,ALL
579317,2025-01-08T23:56:11.281Z,16016,120814,ALL
579321,2025-01-08T21:32:31.121Z,18456,111072,ALL
579325,2025-01-10T10:30:18.704Z,18779,120907,ALL
579326,2025-01-09T06:44:30.546Z,16423,120819,ALL
579330,2025-01-09T06:50:57.058Z,10122,120821,ALL
579331,2025-01-15T07:02:03.073Z,-9998,82161,ALL
579332,2025-01-08T21:40:28.489Z,9349,120806,ALL
579334,2025-01-09T07:45:36.454Z,18456,112564,ALL
579339,2025-01-12T19:44:09.800Z,49349,93582,ALL
579340,2025-01-08T22:02:26.192Z,22520,109913,ALL
579342,2025-01-11T11:48:09.574Z,21706,47714,ALL
579347,2025-01-08T22:25:46.953Z,24960,120808,ALL
579348,2025-01-09T12:02:57.059Z,12358,120844,ALL
579353,2025-01-08T23:06:10.432Z,18456,84343,ALL
579356,2025-01-08T22:51:50.847Z,6667,120809,ALL
579359,2025-01-08T23:00:34.762Z,6667,120810,ALL
579361,2025-01-09T08:05:25.811Z,21382,92962,ALL
579362,2025-01-08T23:22:44.902Z,30651,120811,ALL
579363,2025-01-08T23:46:38.914Z,35609,120812,ALL
579364,2025-01-11T20:49:36.667Z,28615,57469,ALL
579365,2025-01-14T00:47:20.979Z,18456,81961,ALL
579367,2025-01-08T23:43:59.054Z,41788,113445,ALL
579371,2025-01-09T11:01:02.739Z,44469,120815,ALL
